Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:10:22.050000,GAS,10,0 days 00:02:39.485000,1.0,,,,,0 days 00:01:09.073000,0 days 00:00:40.816000,,0 days 00:09:41.254000,0 days 00:10:22.026000,180.0,91.0,161.0,178.0,False,nan,,True,Toro Rosso,0 days 00:07:42.253000,2018-04-29 12:13:42.330,24,13.0,False,,False,False
0 days 00:13:28.694000,GAS,10,,2.0,1.0,,,0 days 00:01:15.053000,0 days 00:01:03.111000,0 days 00:00:48.541000,0 days 00:11:37.067000,0 days 00:12:40.129000,0 days 00:13:28.783000,116.0,91.0,165.0,123.0,False,ULTRASOFT,1.0,True,Toro Rosso,0 days 00:10:22.050000,2018-04-29 12:16:22.127,4,10.0,False,,False,False
0 days 00:16:05.112000,GAS,10,,3.0,1.0,,,0 days 00:00:56.278000,0 days 00:01:03.176000,0 days 00:00:36.927000,0 days 00:14:25.128000,0 days 00:15:28.161000,0 days 00:16:05.215000,132.0,124.0,244.0,203.0,False,ULTRASOFT,2.0,True,Toro Rosso,0 days 00:13:28.694000,2018-04-29 12:19:28.771,4,9.0,False,,False,False
0 days 00:18:37.395000,GAS,10,,4.0,1.0,,,0 days 00:00:53.566000,0 days 00:01:02.737000,0 days 00:00:35.980000,0 days 00:16:58.814000,0 days 00:18:01.391000,0 days 00:18:37.467000,111.0,144.0,258.0,215.0,False,ULTRASOFT,3.0,True,Toro Rosso,0 days 00:16:05.112000,2018-04-29 12:22:05.189,4,9.0,False,,False,False
0 days 00:21:32.718000,GAS,10,,5.0,1.0,,,0 days 00:00:52.571000,0 days 00:01:03.382000,0 days 00:00:59.431000,0 days 00:19:29.998000,0 days 00:20:33.340000,0 days 00:21:33.266000,101.0,107.0,288.0,92.0,False,ULTRASOFT,4.0,True,Toro Rosso,0 days 00:18:37.395000,2018-04-29 12:24:37.472,4,9.0,False,,False,False
0 days 00:23:30.347000,GAS,10,0 days 00:01:57.629000,6.0,1.0,,,0 days 00:00:43.117000,0 days 00:00:47.916000,0 days 00:00:26.596000,0 days 00:22:15.811000,0 days 00:23:03.727000,0 days 00:23:30.323000,165.0,193.0,311.0,306.0,True,ULTRASOFT,5.0,True,Toro Rosso,0 days 00:21:32.718000,2018-04-29 12:27:32.795,1,7.0,False,,False,False
0 days 00:25:23.421000,GAS,10,0 days 00:01:53.074000,7.0,1.0,,,0 days 00:00:40.370000,0 days 00:00:46.015000,0 days 00:00:26.689000,0 days 00:24:10.693000,0 days 00:24:56.708000,0 days 00:25:23.397000,187.0,198.0,315.0,301.0,True,ULTRASOFT,6.0,True,Toro Rosso,0 days 00:23:30.347000,2018-04-29 12:29:30.424,1,8.0,False,,False,True
0 days 00:27:15.749000,GAS,10,0 days 00:01:52.328000,8.0,1.0,,,0 days 00:00:40.317000,0 days 00:00:45.295000,0 days 00:00:26.716000,0 days 00:26:03.714000,0 days 00:26:49.009000,0 days 00:27:15.725000,179.0,202.0,318.0,299.0,True,ULTRASOFT,7.0,True,Toro Rosso,0 days 00:25:23.421000,2018-04-29 12:31:23.498,1,10.0,False,,False,True
0 days 00:29:08.874000,GAS,10,0 days 00:01:53.125000,9.0,1.0,,,0 days 00:00:41.033000,0 days 00:00:45.174000,0 days 00:00:26.918000,0 days 00:27:56.758000,0 days 00:28:41.932000,0 days 00:29:08.850000,187.0,204.0,305.0,294.0,False,ULTRASOFT,8.0,True,Toro Rosso,0 days 00:27:15.749000,2018-04-29 12:33:15.826,1,12.0,False,,False,True
0 days 00:31:01.416000,GAS,10,0 days 00:01:52.542000,10.0,1.0,,,0 days 00:00:39.852000,0 days 00:00:45.540000,0 days 00:00:27.150000,0 days 00:29:48.702000,0 days 00:30:34.242000,0 days 00:31:01.392000,188.0,203.0,286.0,300.0,False,ULTRASOFT,9.0,True,Toro Rosso,0 days 00:29:08.874000,2018-04-29 12:35:08.951,2,13.0,False,,False,True
0 days 00:32:54.478000,GAS,10,0 days 00:01:53.062000,11.0,1.0,,,0 days 00:00:39.961000,0 days 00:00:45.951000,0 days 00:00:27.150000,0 days 00:31:41.353000,0 days 00:32:27.304000,0 days 00:32:54.454000,187.0,198.0,290.0,299.0,False,ULTRASOFT,10.0,True,Toro Rosso,0 days 00:31:01.416000,2018-04-29 12:37:01.493,2,13.0,False,,False,True
0 days 00:34:50.329000,GAS,10,0 days 00:01:55.851000,12.0,1.0,,0 days 00:34:49.061000,0 days 00:00:39.626000,0 days 00:00:45.343000,0 days 00:00:30.882000,0 days 00:33:34.080000,0 days 00:34:19.423000,0 days 00:34:50.305000,184.0,202.0,,304.0,False,ULTRASOFT,11.0,True,Toro Rosso,0 days 00:32:54.478000,2018-04-29 12:38:54.555,1,14.0,False,,False,False
0 days 00:36:59.057000,GAS,10,0 days 00:02:08.728000,13.0,2.0,0 days 00:35:09.798000,,0 days 00:00:55.903000,0 days 00:00:45.394000,0 days 00:00:27.431000,0 days 00:35:46.208000,0 days 00:36:31.602000,0 days 00:36:59.033000,190.0,206.0,276.0,296.0,False,SOFT,1.0,True,Toro Rosso,0 days 00:34:50.329000,2018-04-29 12:40:50.406,1,17.0,False,,False,False
0 days 00:38:50.028000,GAS,10,0 days 00:01:50.971000,14.0,2.0,,,0 days 00:00:39.302000,0 days 00:00:44.415000,0 days 00:00:27.254000,0 days 00:37:38.335000,0 days 00:38:22.750000,0 days 00:38:50.004000,192.0,208.0,278.0,295.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:36:59.057000,2018-04-29 12:42:59.134,2,17.0,False,,False,True
0 days 00:40:41.237000,GAS,10,0 days 00:01:51.209000,15.0,2.0,,,0 days 00:00:39.405000,0 days 00:00:44.673000,0 days 00:00:27.131000,0 days 00:39:29.409000,0 days 00:40:14.082000,0 days 00:40:41.213000,,207.0,283.0,295.0,False,SOFT,3.0,True,Toro Rosso,0 days 00:38:50.028000,2018-04-29 12:44:50.105,2,17.0,False,,False,True
0 days 00:42:32.255000,GAS,10,0 days 00:01:51.018000,16.0,2.0,,,0 days 00:00:38.948000,0 days 00:00:44.952000,0 days 00:00:27.118000,0 days 00:41:20.161000,0 days 00:42:05.113000,0 days 00:42:32.231000,197.0,202.0,284.0,297.0,False,SOFT,4.0,True,Toro Rosso,0 days 00:40:41.237000,2018-04-29 12:46:41.314,1,17.0,False,,False,True
0 days 00:44:23.094000,GAS,10,0 days 00:01:50.839000,17.0,2.0,,,0 days 00:00:39.130000,0 days 00:00:44.692000,0 days 00:00:27.017000,0 days 00:43:11.361000,0 days 00:43:56.053000,0 days 00:44:23.070000,,206.0,284.0,297.0,True,SOFT,5.0,True,Toro Rosso,0 days 00:42:32.255000,2018-04-29 12:48:32.332,1,17.0,False,,False,True
0 days 00:46:14.803000,GAS,10,0 days 00:01:51.709000,18.0,2.0,,,0 days 00:00:39.493000,0 days 00:00:45.592000,0 days 00:00:26.624000,0 days 00:45:02.563000,0 days 00:45:48.155000,0 days 00:46:14.779000,195.0,192.0,307.0,317.0,False,SOFT,6.0,True,Toro Rosso,0 days 00:44:23.094000,2018-04-29 12:50:23.171,2,16.0,False,,False,True
0 days 00:48:05.171000,GAS,10,0 days 00:01:50.368000,19.0,2.0,,,0 days 00:00:38.855000,0 days 00:00:44.418000,0 days 00:00:27.095000,0 days 00:46:53.634000,0 days 00:47:38.052000,0 days 00:48:05.147000,201.0,211.0,284.0,297.0,True,SOFT,7.0,True,Toro Rosso,0 days 00:46:14.803000,2018-04-29 12:52:14.880,1,16.0,False,,False,True
0 days 00:49:55.212000,GAS,10,0 days 00:01:50.041000,20.0,2.0,,,0 days 00:00:38.907000,0 days 00:00:44.148000,0 days 00:00:26.986000,0 days 00:48:44.054000,0 days 00:49:28.202000,0 days 00:49:55.188000,196.0,205.0,285.0,297.0,True,SOFT,8.0,True,Toro Rosso,0 days 00:48:05.171000,2018-04-29 12:54:05.248,2,16.0,False,,False,True
0 days 00:51:44.835000,GAS,10,0 days 00:01:49.623000,21.0,2.0,,,0 days 00:00:38.376000,0 days 00:00:44.216000,0 days 00:00:27.031000,0 days 00:50:33.564000,0 days 00:51:17.780000,0 days 00:51:44.811000,199.0,205.0,284.0,297.0,True,SOFT,9.0,True,Toro Rosso,0 days 00:49:55.212000,2018-04-29 12:55:55.289,1,16.0,False,,False,True
0 days 00:53:34.398000,GAS,10,0 days 00:01:49.563000,22.0,2.0,,,0 days 00:00:38.633000,0 days 00:00:43.990000,0 days 00:00:26.940000,0 days 00:52:23.444000,0 days 00:53:07.434000,0 days 00:53:34.374000,200.0,208.0,287.0,298.0,True,SOFT,10.0,True,Toro Rosso,0 days 00:51:44.835000,2018-04-29 12:57:44.912,1,16.0,False,,False,True
0 days 00:55:23.818000,GAS,10,0 days 00:01:49.420000,23.0,2.0,,,0 days 00:00:38.345000,0 days 00:00:43.955000,0 days 00:00:27.120000,0 days 00:54:12.719000,0 days 00:54:56.674000,0 days 00:55:23.794000,201.0,213.0,284.0,295.0,True,SOFT,11.0,True,Toro Rosso,0 days 00:53:34.398000,2018-04-29 12:59:34.475,1,15.0,False,,False,True
0 days 00:57:14.885000,GAS,10,0 days 00:01:51.067000,24.0,2.0,,,0 days 00:00:39.217000,0 days 00:00:44.663000,0 days 00:00:27.187000,0 days 00:56:03.011000,0 days 00:56:47.674000,0 days 00:57:14.861000,194.0,209.0,283.0,296.0,False,SOFT,12.0,True,Toro Rosso,0 days 00:55:23.818000,2018-04-29 13:01:23.895,1,15.0,False,,False,True
0 days 00:59:06.068000,GAS,10,0 days 00:01:51.183000,25.0,2.0,,,0 days 00:00:38.824000,0 days 00:00:45.647000,0 days 00:00:26.712000,0 days 00:57:53.685000,0 days 00:58:39.332000,0 days 00:59:06.044000,201.0,198.0,294.0,303.0,False,SOFT,13.0,True,Toro Rosso,0 days 00:57:14.885000,2018-04-29 13:03:14.962,1,15.0,False,,False,True
0 days 01:00:55.493000,GAS,10,0 days 00:01:49.425000,26.0,2.0,,,0 days 00:00:38.513000,0 days 00:00:43.863000,0 days 00:00:27.049000,0 days 00:59:44.557000,0 days 01:00:28.420000,0 days 01:00:55.469000,,217.0,284.0,297.0,False,SOFT,14.0,True,Toro Rosso,0 days 00:59:06.068000,2018-04-29 13:05:06.145,1,14.0,False,,False,True
