Time,Status,Message
0 days 00:10:26.889000,1,AllClear
0 days 00:58:44.871000,2,Yellow
0 days 00:58:46.189000,1,AllClear
0 days 00:58:50.036000,2,Yellow
0 days 00:58:55.932000,1,AllClear
0 days 01:26:58.826000,2,Yellow
0 days 01:27:11.053000,1,AllClear
