Time,Status,Message
0 days 00:02:51.800000,1,AllClear
0 days 00:02:51.800000,2,Yellow
0 days 00:07:27.496000,1,AllClear
0 days 00:21:27.130000,2,Yellow
0 days 00:21:33.982000,1,AllClear
0 days 01:03:17.629000,2,Yellow
0 days 01:03:31.052000,4,SCDeployed
0 days 01:05:38.849000,5,Red
0 days 01:30:42.127000,1,AllClear
0 days 01:46:06.806000,2,Yellow
0 days 01:46:15.709000,1,AllClear
0 days 02:52:54.926000,2,Yellow
0 days 02:53:04.718000,1,AllClear
