Time,Status,Message
0 days 00:00:00,1,AllClear
0 days 00:19:12.622000,2,Yellow
0 days 00:19:30.434000,1,AllClear
0 days 00:19:47.345000,2,Yellow
0 days 00:20:05.237000,1,AllClear
0 days 00:24:34.322000,2,Yellow
0 days 00:24:44.044000,1,AllClear
0 days 00:24:46.876000,2,Yellow
0 days 00:24:48.184000,1,AllClear
