Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:15.567000,HAM,44,0 days 00:01:41.711000,1.0,,,,,0 days 00:00:34.767000,0 days 00:00:29.295000,,0 days 00:19:46.360000,0 days 00:20:15.692000,255.0,315.0,157.0,311.0,False,nan,,True,Mercedes,0 days 00:18:33.680000,2018-09-30 11:13:33.724,2,2.0,False,,False,False
0 days 00:21:55.699000,HAM,44,0 days 00:01:40.132000,2.0,1.0,,,0 days 00:00:35.884000,0 days 00:00:34.653000,0 days 00:00:29.595000,0 days 00:20:51.500000,0 days 00:21:26.153000,0 days 00:21:55.748000,243.0,309.0,159.0,296.0,True,ULTRASOFT,4.0,False,Mercedes,0 days 00:20:15.567000,2018-09-30 11:15:15.611,1,2.0,False,,False,True
0 days 00:23:35.615000,HAM,44,0 days 00:01:39.916000,3.0,1.0,,,0 days 00:00:35.784000,0 days 00:00:34.589000,0 days 00:00:29.543000,0 days 00:22:31.532000,0 days 00:23:06.121000,0 days 00:23:35.664000,251.0,309.0,155.0,294.0,True,ULTRASOFT,5.0,False,Mercedes,0 days 00:21:55.699000,2018-09-30 11:16:55.743,1,2.0,False,,False,True
0 days 00:25:15.385000,HAM,44,0 days 00:01:39.770000,4.0,1.0,,,0 days 00:00:35.681000,0 days 00:00:34.547000,0 days 00:00:29.542000,0 days 00:24:11.345000,0 days 00:24:45.892000,0 days 00:25:15.434000,249.0,306.0,157.0,293.0,True,ULTRASOFT,6.0,False,Mercedes,0 days 00:23:35.615000,2018-09-30 11:18:35.659,2,2.0,False,,False,True
0 days 00:26:55.511000,HAM,44,0 days 00:01:40.126000,5.0,1.0,,,0 days 00:00:35.988000,0 days 00:00:34.585000,0 days 00:00:29.553000,0 days 00:25:51.422000,0 days 00:26:26.007000,0 days 00:26:55.560000,250.0,309.0,159.0,295.0,False,ULTRASOFT,7.0,False,Mercedes,0 days 00:25:15.385000,2018-09-30 11:20:15.429,1,2.0,False,,False,True
0 days 00:28:35.255000,HAM,44,0 days 00:01:39.744000,6.0,1.0,,,0 days 00:00:35.615000,0 days 00:00:34.593000,0 days 00:00:29.536000,0 days 00:27:31.175000,0 days 00:28:05.768000,0 days 00:28:35.304000,249.0,308.0,158.0,300.0,True,ULTRASOFT,8.0,False,Mercedes,0 days 00:26:55.511000,2018-09-30 11:21:55.555,1,2.0,False,,False,True
0 days 00:30:14.911000,HAM,44,0 days 00:01:39.656000,7.0,1.0,,,0 days 00:00:35.589000,0 days 00:00:34.439000,0 days 00:00:29.628000,0 days 00:29:10.893000,0 days 00:29:45.332000,0 days 00:30:14.960000,254.0,307.0,157.0,301.0,True,ULTRASOFT,9.0,False,Mercedes,0 days 00:28:35.255000,2018-09-30 11:23:35.299,1,2.0,False,,False,True
0 days 00:31:54.740000,HAM,44,0 days 00:01:39.829000,8.0,1.0,,,0 days 00:00:35.541000,0 days 00:00:34.582000,0 days 00:00:29.706000,0 days 00:30:50.501000,0 days 00:31:25.083000,0 days 00:31:54.789000,256.0,309.0,159.0,297.0,False,ULTRASOFT,10.0,False,Mercedes,0 days 00:30:14.911000,2018-09-30 11:25:14.955,1,2.0,False,,False,True
0 days 00:33:34.966000,HAM,44,0 days 00:01:40.226000,9.0,1.0,,,0 days 00:00:35.694000,0 days 00:00:34.656000,0 days 00:00:29.876000,0 days 00:32:30.483000,0 days 00:33:05.139000,0 days 00:33:35.015000,255.0,310.0,152.0,299.0,False,ULTRASOFT,11.0,False,Mercedes,0 days 00:31:54.740000,2018-09-30 11:26:54.784,1,2.0,False,,False,True
0 days 00:35:15.315000,HAM,44,0 days 00:01:40.349000,10.0,1.0,,,0 days 00:00:35.640000,0 days 00:00:34.741000,0 days 00:00:29.968000,0 days 00:34:10.655000,0 days 00:34:45.396000,0 days 00:35:15.364000,262.0,308.0,159.0,290.0,False,ULTRASOFT,12.0,False,Mercedes,0 days 00:33:34.966000,2018-09-30 11:28:35.010,1,2.0,False,,False,True
0 days 00:36:55.607000,HAM,44,0 days 00:01:40.292000,11.0,1.0,,,0 days 00:00:35.539000,0 days 00:00:34.672000,0 days 00:00:30.081000,0 days 00:35:50.903000,0 days 00:36:25.575000,0 days 00:36:55.656000,254.0,308.0,156.0,299.0,False,ULTRASOFT,13.0,False,Mercedes,0 days 00:35:15.315000,2018-09-30 11:30:15.359,1,2.0,False,,False,True
0 days 00:38:35.619000,HAM,44,0 days 00:01:40.012000,12.0,1.0,,,0 days 00:00:35.519000,0 days 00:00:34.572000,0 days 00:00:29.921000,0 days 00:37:31.175000,0 days 00:38:05.747000,0 days 00:38:35.668000,251.0,305.0,162.0,303.0,False,ULTRASOFT,14.0,False,Mercedes,0 days 00:36:55.607000,2018-09-30 11:31:55.651,1,1.0,False,,False,True
0 days 00:40:15.172000,HAM,44,0 days 00:01:39.553000,13.0,1.0,,,0 days 00:00:35.337000,0 days 00:00:34.218000,0 days 00:00:29.998000,0 days 00:39:11.005000,0 days 00:39:45.223000,0 days 00:40:15.221000,265.0,316.0,157.0,299.0,True,ULTRASOFT,15.0,False,Mercedes,0 days 00:38:35.619000,2018-09-30 11:33:35.663,1,1.0,False,,False,True
0 days 00:41:59.789000,HAM,44,0 days 00:01:44.617000,14.0,1.0,,0 days 00:41:51.684000,0 days 00:00:35.685000,0 days 00:00:34.337000,0 days 00:00:34.595000,0 days 00:40:50.906000,0 days 00:41:25.243000,0 days 00:41:59.838000,259.0,313.0,,312.0,False,ULTRASOFT,16.0,False,Mercedes,0 days 00:40:15.172000,2018-09-30 11:35:15.216,1,1.0,False,,False,False
0 days 00:43:59.450000,HAM,44,0 days 00:01:59.661000,15.0,2.0,0 days 00:42:21.270000,,0 days 00:00:55.737000,0 days 00:00:34.280000,0 days 00:00:29.644000,0 days 00:42:55.575000,0 days 00:43:29.855000,0 days 00:43:59.499000,251.0,327.0,157.0,303.0,False,SOFT,1.0,True,Mercedes,0 days 00:41:59.789000,2018-09-30 11:36:59.833,1,5.0,False,,False,False
0 days 00:45:39.066000,HAM,44,0 days 00:01:39.616000,16.0,2.0,,,0 days 00:00:36.116000,0 days 00:00:34.383000,0 days 00:00:29.117000,0 days 00:44:35.615000,0 days 00:45:09.998000,0 days 00:45:39.115000,253.0,308.0,162.0,314.0,False,SOFT,2.0,True,Mercedes,0 days 00:43:59.450000,2018-09-30 11:38:59.494,1,4.0,False,,False,True
0 days 00:47:17.710000,HAM,44,0 days 00:01:38.644000,17.0,2.0,,,0 days 00:00:35.441000,0 days 00:00:33.943000,0 days 00:00:29.260000,0 days 00:46:14.556000,0 days 00:46:48.499000,0 days 00:47:17.759000,261.0,310.0,163.0,301.0,True,SOFT,3.0,True,Mercedes,0 days 00:45:39.066000,2018-09-30 11:40:39.110,1,4.0,False,,False,True
0 days 00:48:56.247000,HAM,44,0 days 00:01:38.537000,18.0,2.0,,,0 days 00:00:35.342000,0 days 00:00:34.017000,0 days 00:00:29.178000,0 days 00:47:53.101000,0 days 00:48:27.118000,0 days 00:48:56.296000,253.0,313.0,163.0,,True,SOFT,4.0,True,Mercedes,0 days 00:47:17.710000,2018-09-30 11:42:17.754,1,4.0,False,,False,True
