X,Y,Number,Letter,Angle,Distance,Type,Rotation
-4102.06103515625,5867.05322265625,1,,-64.58557840889351,790.1097337275437,corners,61.0
-1498.0576171875,5023.38720703125,2,,125.69052737981303,1080.84685992295,corners,61.0
-1169.0216064453125,7151.10546875,3,,-19.71812858827954,1318.8374747008304,corners,61.0
1700.86083984375,10042.0947265625,4,,-98.58410801377623,1722.9125086782021,corners,61.0
2741.896728515625,8983.0322265625,5,,-174.5257195157703,1876.1319343659213,corners,61.0
1329.40283203125,6525.28759765625,6,,68.36502672094214,2185.9205515042977,corners,61.0
4931.5595703125,7220.83154296875,7,,-151.39251577200127,2590.2266282052983,corners,61.0
4091.14208984375,5631.65576171875,8,,-29.172323438973425,2767.8899363248083,corners,61.0
3637.8564453125,4513.4716796875,9,,147.94255193426767,2894.6836568036006,corners,61.0
1632.4962158203125,3576.8994140625,10,,-18.224830106039786,3113.544667193662,corners,61.0
3995.45068359375,1980.9371337890625,11,,-91.63734544672403,3441.7821334184323,corners,61.0
7034.22900390625,2124.40966796875,12,,-113.3319080016265,3746.306563945127,corners,61.0
8044.39306640625,485.46246337890625,13,,175.85083242802085,3949.981051431286,corners,61.0
6947.80908203125,-1163.4581298828125,14,,110.81396046187567,4150.690225655094,corners,61.0
4053.34375,-775.6227416992188,15,,-81.45270358793942,4442.273478198032,corners,61.0
1474.8946533203125,-4596.61767578125,16,,101.85221257440253,4916.364926469667,corners,61.0
-920.7018432617188,-1312.6893310546875,1,,-150.94589729031327,5338.818942597242,lights,61.0
-2367.84228515625,1301.0687255859375,2,,-150.05193478573847,273.3665259280295,lights,61.0
-3867.540771484375,3923.80517578125,3,,-149.40812639901253,582.195946332139,lights,61.0
-2340.470947265625,5096.5126953125,4,,-122.32050977732932,1000.0273608538548,lights,61.0
-1234.2515869140625,6300.90576171875,5,,1.04115617919933,1222.2540232122296,lights,61.0
612.09228515625,9309.3818359375,6,,-41.523288308012305,1596.7985164482243,lights,61.0
2604.77197265625,9363.5732421875,7,,-147.74778539960502,1831.4960585671756,lights,61.0
2142.598876953125,8042.51318359375,8,,-45.690439331619906,2003.406462052465,lights,61.0
3595.105224609375,7352.49853515625,9,,113.17300849804465,2428.257732489912,lights,61.0
4472.62548828125,6184.6826171875,10,,-40.79031367154362,2695.8474631080535,lights,61.0
3430.3505859375,4307.72900390625,11,,-53.81479488964268,2918.801176625727,lights,61.0
2437.6875,4031.375,12,,99.6279215290563,3021.1930230415896,lights,61.0
3070.247314453125,2161.7255859375,13,,69.51573713793915,3344.352210149154,lights,61.0
6167.416015625,2183.771484375,14,,99.29620043373477,3646.5547797650556,lights,61.0
7991.72119140625,853.6884155273438,15,,-159.26850436742242,3905.544019959918,lights,61.0
6735.96337890625,-1213.4229736328125,16,,92.89854617822394,4150.690225655094,lights,61.0
4931.50634765625,-880.245849609375,17,,78.02223384866156,4344.6817385681,lights,61.0
2898.05517578125,-2346.29931640625,18,,-24.627912493138364,4642.530031644059,lights,61.0
2034.46044921875,-4045.21044921875,19,,150.77352294053432,4841.185934988711,lights,61.0
-481.4034118652344,-2113.20361328125,20,,-151.20034588539718,5245.467776935728,lights,61.0
-1539.60302734375,-193.15521240234375,1,,-150.8095154444566,97.33068177491575,sectors,61.0
-2993.576904296875,2402.29931640625,2,,-150.39311306687375,404.1789175313125,sectors,61.0
-4291.74462890625,5736.96044921875,3,,134.52088704817612,770.4981957344921,sectors,61.0
-1494.6334228515625,5025.83349609375,4,,-54.3045959086161,1080.84685992295,sectors,61.0
-937.94970703125,7568.890625,5,,144.06910120037023,1350.472630397108,sectors,61.0
1520.6221923828125,10049.826171875,6,,96.89648866862203,1710.741382577487,sectors,61.0
2746.638916015625,8815.123046875,7,,-10.875032646924975,1876.1319343659213,sectors,61.0
1248.556640625,6569.34130859375,8,,-125.59440774436864,2179.5681397777594,sectors,61.0
4913.49951171875,7254.119140625,9,,28.256550290161847,2581.7847450985464,sectors,61.0
3924.00048828125,5268.94482421875,10,,159.0831682288529,2812.053411503211,sectors,61.0
2842.920654296875,4107.5517578125,11,,103.50929561733474,2995.0608645487514,sectors,61.0
1769.5673828125,3043.3369140625,12,,-140.8639726558111,3179.6597763457494,sectors,61.0
4235.27001953125,1978.7838134765625,13,,91.61344714256828,3455.189250371227,sectors,61.0
7343.98388671875,1924.6749267578125,14,,49.12604182380441,3770.9868371357543,sectors,61.0
7737.6845703125,-238.20664978027344,15,,-33.62893181900595,4011.092682996179,sectors,61.0
5708.70458984375,-1048.6849365234375,16,,-103.34889949658947,4281.954400130041,sectors,61.0
3404.820068359375,-1297.31005859375,17,,148.2927484435959,4529.4356420599925,sectors,61.0
2388.526123046875,-3380.426513671875,18,,-27.130389616532604,4750.022836240706,sectors,61.0
1012.7401733398438,-4540.85546875,19,,-119.35173307485572,4962.361935564314,sectors,61.0
-391.48455810546875,-2275.049560546875,20,,-151.51387739507305,5220.235092764875,sectors,61.0
