RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
17,Qatar,Lusail,FORMULA 1 QATAR AIRWAYS QATAR GRAND PRIX 2023,2023-10-08,Qatar Grand Prix,sprint_shootout,Practice 1,2023-10-06 16:30:00+03:00,2023-10-06 13:30:00,Qualifying,2023-10-06 20:00:00+03:00,2023-10-06 17:00:00,Sprint Shootout,2023-10-07 16:20:00+03:00,2023-10-07 13:20:00,Sprint,2023-10-07 20:30:00+03:00,2023-10-07 17:30:00,Race,2023-10-08 20:00:00+03:00,2023-10-08 17:00:00,True
