Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:19.632000,GAS,10,0 days 00:01:41.926000,1.0,1.0,,,,0 days 00:00:31.107000,0 days 00:00:30.024000,,0 days 01:02:49.648000,0 days 01:03:19.753000,287.0,309.0,294.0,310.0,False,MEDIUM,8.0,False,AlphaTauri,0 days 01:01:37.514000,2021-12-05 17:33:44.732,1,8.0,False,,False,False
0 days 01:04:56.124000,GAS,10,0 days 00:01:36.492000,2.0,1.0,,,0 days 00:00:36.118000,0 days 00:00:30.641000,0 days 00:00:29.733000,0 days 01:03:55.748000,0 days 01:04:26.389000,0 days 01:04:56.122000,280.0,300.0,294.0,302.0,True,MEDIUM,9.0,False,AlphaTauri,0 days 01:03:19.632000,2021-12-05 17:35:26.850,1,8.0,False,,False,True
0 days 01:06:31.996000,GAS,10,0 days 00:01:35.872000,3.0,1.0,,,0 days 00:00:35.867000,0 days 00:00:30.327000,0 days 00:00:29.678000,0 days 01:05:31.989000,0 days 01:06:02.316000,0 days 01:06:31.994000,,300.0,292.0,303.0,True,MEDIUM,10.0,False,AlphaTauri,0 days 01:04:56.124000,2021-12-05 17:37:03.342,1,8.0,False,,False,True
0 days 01:08:07.486000,GAS,10,0 days 00:01:35.490000,4.0,1.0,,,0 days 00:00:35.435000,0 days 00:00:30.281000,0 days 00:00:29.774000,0 days 01:07:07.429000,0 days 01:07:37.710000,0 days 01:08:07.484000,,297.0,294.0,301.0,True,MEDIUM,11.0,False,AlphaTauri,0 days 01:06:31.996000,2021-12-05 17:38:39.214,1,8.0,False,,False,True
0 days 01:09:42.917000,GAS,10,0 days 00:01:35.431000,5.0,1.0,,,0 days 00:00:35.631000,0 days 00:00:30.227000,0 days 00:00:29.573000,0 days 01:08:43.115000,0 days 01:09:13.342000,0 days 01:09:42.915000,278.0,298.0,292.0,301.0,True,MEDIUM,12.0,False,AlphaTauri,0 days 01:08:07.486000,2021-12-05 17:40:14.704,1,8.0,False,,False,True
0 days 01:11:18.193000,GAS,10,0 days 00:01:35.276000,6.0,1.0,,,0 days 00:00:35.616000,0 days 00:00:30.126000,0 days 00:00:29.534000,0 days 01:10:18.531000,0 days 01:10:48.657000,0 days 01:11:18.191000,283.0,299.0,295.0,299.0,True,MEDIUM,13.0,False,AlphaTauri,0 days 01:09:42.917000,2021-12-05 17:41:50.135,1,8.0,False,,False,True
0 days 01:12:53.999000,GAS,10,0 days 00:01:35.806000,7.0,1.0,,,0 days 00:00:36.047000,0 days 00:00:30.133000,0 days 00:00:29.626000,0 days 01:11:54.238000,0 days 01:12:24.371000,0 days 01:12:53.997000,271.0,297.0,293.0,299.0,False,MEDIUM,14.0,False,AlphaTauri,0 days 01:11:18.193000,2021-12-05 17:43:25.411,1,8.0,False,,False,True
0 days 01:14:30.808000,GAS,10,0 days 00:01:36.809000,8.0,1.0,,,0 days 00:00:36.701000,0 days 00:00:30.365000,0 days 00:00:29.743000,0 days 01:13:30.698000,0 days 01:14:01.063000,0 days 01:14:30.806000,280.0,297.0,292.0,299.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 01:12:53.999000,2021-12-05 17:45:01.217,1,9.0,False,,False,True
0 days 01:16:06.065000,GAS,10,0 days 00:01:35.257000,9.0,1.0,,,0 days 00:00:35.498000,0 days 00:00:30.048000,0 days 00:00:29.711000,0 days 01:15:06.304000,0 days 01:15:36.352000,0 days 01:16:06.063000,282.0,298.0,291.0,300.0,True,MEDIUM,16.0,False,AlphaTauri,0 days 01:14:30.808000,2021-12-05 17:46:38.026,2,9.0,False,,False,True
0 days 01:18:10.349000,GAS,10,0 days 00:02:04.284000,10.0,1.0,,,0 days 00:00:47.781000,0 days 00:00:37.690000,0 days 00:00:38.813000,0 days 01:16:53.844000,0 days 01:17:31.534000,0 days 01:18:10.347000,249.0,142.0,234.0,275.0,False,MEDIUM,17.0,False,AlphaTauri,0 days 01:16:06.065000,2021-12-05 17:48:13.283,24,9.0,False,,False,False
0 days 01:20:54.038000,GAS,10,,11.0,1.0,,,0 days 00:00:47.933000,0 days 00:00:50.898000,0 days 00:01:04.865000,0 days 01:18:58.295000,0 days 01:19:49.171000,0 days 01:20:54.187000,227.0,127.0,211.0,165.0,False,MEDIUM,18.0,False,AlphaTauri,0 days 01:18:10.349000,2021-12-05 17:50:17.567,4,7.0,False,,False,False
0 days 01:23:40.789000,GAS,10,,12.0,1.0,,,0 days 00:00:53.958000,0 days 00:00:53.709000,0 days 00:00:59.082000,0 days 01:21:47.996000,0 days 01:22:41.788000,0 days 01:23:40.923000,171.0,133.0,136.0,178.0,False,MEDIUM,19.0,False,AlphaTauri,0 days 01:20:54.038000,2021-12-05 17:53:01.256,4,7.0,False,,False,False
0 days 01:26:40.361000,GAS,10,,13.0,1.0,,0 days 01:26:37.838000,0 days 00:00:54.626000,0 days 00:00:51.988000,0 days 00:01:12.959000,0 days 01:24:35.412000,0 days 01:25:27.439000,0 days 01:26:40.528000,178.0,156.0,,154.0,False,MEDIUM,20.0,False,AlphaTauri,0 days 01:23:40.789000,2021-12-05 17:55:48.007,45,7.0,False,,False,False
0 days 01:46:36.550000,GAS,10,,14.0,2.0,0 days 01:43:19.510000,,,0 days 00:00:58.570000,0 days 00:01:15.744000,,0 days 01:45:20.804000,0 days 01:46:36.697000,90.0,146.0,61.0,237.0,False,HARD,1.0,True,AlphaTauri,0 days 01:42:52.932000,2021-12-05 18:15:00.150,1,7.0,False,,False,False
0 days 01:50:03.767000,GAS,10,,15.0,2.0,,0 days 01:50:02.264000,0 days 00:01:31.246000,0 days 00:00:54.765000,0 days 00:01:01.212000,0 days 01:48:07.793000,0 days 01:49:02.553000,0 days 01:50:03.945000,288.0,129.0,,142.0,False,HARD,2.0,True,AlphaTauri,0 days 01:46:36.550000,2021-12-05 18:18:43.768,25,6.0,False,,False,False
0 days 02:11:49.879000,GAS,10,,16.0,3.0,0 days 02:08:14.752000,,,0 days 00:01:02.405000,0 days 00:01:30.351000,,0 days 02:10:19.526000,0 days 02:11:50.107000,105.0,127.0,62.0,186.0,False,HARD,3.0,False,AlphaTauri,0 days 02:07:52.937000,2021-12-05 18:40:00.155,1,6.0,False,,False,False
0 days 02:14:15.551000,GAS,10,0 days 00:02:25.672000,17.0,3.0,,,0 days 00:01:25.626000,0 days 00:00:30.463000,0 days 00:00:29.583000,0 days 02:13:15.503000,0 days 02:13:45.966000,0 days 02:14:15.549000,287.0,306.0,296.0,309.0,False,HARD,4.0,False,AlphaTauri,0 days 02:11:49.879000,2021-12-05 18:43:57.097,1,6.0,False,,False,True
0 days 02:15:51.240000,GAS,10,0 days 00:01:35.689000,18.0,3.0,,,0 days 00:00:35.871000,0 days 00:00:30.270000,0 days 00:00:29.548000,0 days 02:14:51.420000,0 days 02:15:21.690000,0 days 02:15:51.238000,284.0,297.0,293.0,296.0,False,HARD,5.0,False,AlphaTauri,0 days 02:14:15.551000,2021-12-05 18:46:22.769,1,6.0,False,,False,True
