Time,Status,Message
0 days 00:04:24.927000,1,AllClear
0 days 00:33:51.938000,4,SCDeployed
0 days 00:37:48.141000,1,AllClear
0 days 00:38:54.114000,2,Yellow
0 days 00:39:02.739000,1,AllClear
