Time,Status,Message
0 days 00:00:00,1,AllClear
0 days 01:02:23.363000,2,Yellow
0 days 01:03:13.645000,4,SCDeployed
0 days 01:10:53.647000,1,AllClear
0 days 01:42:12.719000,2,Yellow
0 days 01:42:19.717000,1,AllClear
0 days 02:20:45.792000,2,Yellow
0 days 02:20:55.223000,1,AllClear
