Time,Status,Message
0 days 00:08:25.229000,1,AllClear
0 days 01:37:18.320000,2,Yellow
0 days 01:38:41.623000,4,SCDeployed
0 days 01:50:16.051000,1,AllClear
0 days 01:56:00.932000,2,Yellow
0 days 01:56:48.216000,4,SCDeployed
0 days 02:06:01.324000,1,AllClear
0 days 02:10:11.514000,2,Yellow
0 days 02:10:12.138000,1,AllClear
0 days 02:10:13.449000,2,Yellow
0 days 02:11:01.543000,4,SCDeployed
0 days 02:14:30.971000,1,AllClear
