Time,Status,Message
0 days 00:07:58.968000,1,AllClear
0 days 01:08:50.612000,2,Yellow
0 days 01:09:00.562000,1,AllClear
0 days 01:30:06.581000,2,Yellow
0 days 01:30:13.252000,1,AllClear
0 days 01:51:15.945000,2,Yellow
0 days 01:51:24.673000,1,AllClear
0 days 01:52:41.127000,2,Yellow
0 days 01:52:52.485000,6,VSCDeployed
0 days 01:53:10.512000,7,VSCEnding
0 days 01:53:25.270000,1,AllClear
0 days 01:58:44.418000,2,Yellow
0 days 01:58:47.914000,1,AllClear
