Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:44.882000,GAS,10,0 days 00:02:07.221000,1.0,1.0,0 days 00:33:53.979000,0 days 00:32:29.260000,,0 days 00:00:47.198000,0 days 00:00:25.953000,,0 days 00:35:19.003000,0 days 00:35:45.245000,170.0,200.0,325.0,318.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:33:37.411000,2019-04-28 12:13:37.658,1,19.0,False,,False,False
0 days 00:37:38.025000,GAS,10,0 days 00:01:53.143000,2.0,1.0,,,0 days 00:00:41.019000,0 days 00:00:45.932000,0 days 00:00:26.192000,0 days 00:36:25.871000,0 days 00:37:11.803000,0 days 00:37:37.995000,186.0,209.0,326.0,320.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:35:44.882000,2019-04-28 12:15:45.129,1,19.0,False,,False,True
0 days 00:39:26.450000,GAS,10,0 days 00:01:48.425000,3.0,1.0,,,0 days 00:00:38.855000,0 days 00:00:43.860000,0 days 00:00:25.710000,0 days 00:38:16.850000,0 days 00:39:00.710000,0 days 00:39:26.420000,198.0,204.0,320.0,316.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:37:38.025000,2019-04-28 12:17:38.272,1,18.0,False,,False,True
0 days 00:41:15.007000,GAS,10,0 days 00:01:48.557000,4.0,1.0,,,0 days 00:00:38.680000,0 days 00:00:44.791000,0 days 00:00:25.086000,0 days 00:40:05.100000,0 days 00:40:49.891000,0 days 00:41:14.977000,195.0,190.0,340.0,329.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:39:26.450000,2019-04-28 12:19:26.697,1,18.0,False,,False,True
0 days 00:43:07.745000,GAS,10,0 days 00:01:52.738000,5.0,1.0,,,0 days 00:00:39.638000,0 days 00:00:47.643000,0 days 00:00:25.457000,0 days 00:41:54.615000,0 days 00:42:42.258000,0 days 00:43:07.715000,172.0,185.0,337.0,325.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:41:15.007000,2019-04-28 12:21:15.254,1,15.0,False,,False,True
0 days 00:44:59.868000,GAS,10,0 days 00:01:52.123000,6.0,1.0,,,0 days 00:00:40.915000,0 days 00:00:45.790000,0 days 00:00:25.418000,0 days 00:43:48.630000,0 days 00:44:34.420000,0 days 00:44:59.838000,182.0,194.0,326.0,330.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 00:43:07.745000,2019-04-28 12:23:07.992,1,13.0,False,,False,True
0 days 00:46:48.978000,GAS,10,0 days 00:01:49.110000,7.0,1.0,,,0 days 00:00:39.209000,0 days 00:00:44.061000,0 days 00:00:25.840000,0 days 00:45:39.047000,0 days 00:46:23.108000,0 days 00:46:48.948000,201.0,210.0,312.0,312.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 00:44:59.868000,2019-04-28 12:25:00.115,1,12.0,False,,False,True
0 days 00:48:37.989000,GAS,10,0 days 00:01:49.011000,8.0,1.0,,,0 days 00:00:38.433000,0 days 00:00:44.054000,0 days 00:00:26.524000,0 days 00:47:27.381000,0 days 00:48:11.435000,0 days 00:48:37.959000,202.0,214.0,320.0,317.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 00:46:48.978000,2019-04-28 12:26:49.225,1,12.0,False,,False,True
0 days 00:50:29.927000,GAS,10,0 days 00:01:51.938000,9.0,1.0,,,0 days 00:00:39.875000,0 days 00:00:46.384000,0 days 00:00:25.679000,0 days 00:49:17.834000,0 days 00:50:04.218000,0 days 00:50:29.897000,176.0,192.0,333.0,328.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 00:48:37.989000,2019-04-28 12:28:38.236,1,12.0,False,,False,True
0 days 00:52:21.561000,GAS,10,0 days 00:01:51.634000,10.0,1.0,,,0 days 00:00:39.610000,0 days 00:00:46.067000,0 days 00:00:25.957000,0 days 00:51:09.507000,0 days 00:51:55.574000,0 days 00:52:21.531000,186.0,200.0,306.0,310.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 00:50:29.927000,2019-04-28 12:30:30.174,1,8.0,False,,False,True
