Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:06:36.994000,VER,1,0 days 00:02:36.498000,1.0,2.0,0 days 02:04:19.299000,0 days 02:04:18.366000,,0 days 00:01:04.033000,0 days 00:00:32.861000,,0 days 02:06:04.227000,0 days 02:06:37.061000,107.0,123.0,149.0,197.0,False,INTERMEDIATE,1.0,False,Red Bull Racing,0 days 02:04:00.206000,2022-05-29 14:05:00.227,2,4.0,False,,False,False
0 days 02:08:59.608000,VER,1,0 days 00:02:22.614000,2.0,2.0,,,0 days 00:00:35.053000,0 days 00:01:05.095000,0 days 00:00:42.466000,0 days 02:07:12.063000,0 days 02:08:17.158000,0 days 02:08:59.624000,74.0,114.0,220.0,175.0,True,INTERMEDIATE,2.0,False,Red Bull Racing,0 days 02:06:36.994000,2022-05-29 14:07:37.015,4,4.0,False,,False,False
0 days 02:10:45.211000,VER,1,0 days 00:01:45.603000,3.0,2.0,,,0 days 00:00:28.867000,0 days 00:00:48.671000,0 days 00:00:28.065000,0 days 02:09:28.491000,0 days 02:10:17.162000,0 days 02:10:45.227000,128.0,128.0,230.0,231.0,True,INTERMEDIATE,3.0,False,Red Bull Racing,0 days 02:08:59.608000,2022-05-29 14:09:59.629,1,4.0,False,,False,False
0 days 02:12:26.637000,VER,1,0 days 00:01:41.426000,4.0,2.0,,,0 days 00:00:27.463000,0 days 00:00:46.871000,0 days 00:00:27.092000,0 days 02:11:12.690000,0 days 02:11:59.561000,0 days 02:12:26.653000,139.0,131.0,233.0,244.0,True,INTERMEDIATE,4.0,False,Red Bull Racing,0 days 02:10:45.211000,2022-05-29 14:11:45.232,1,4.0,False,,False,True
0 days 02:14:07.555000,VER,1,0 days 00:01:40.918000,5.0,2.0,,,0 days 00:00:27.345000,0 days 00:00:46.573000,0 days 00:00:27,0 days 02:12:53.998000,0 days 02:13:40.571000,0 days 02:14:07.571000,137.0,135.0,239.0,249.0,True,INTERMEDIATE,5.0,False,Red Bull Racing,0 days 02:12:26.637000,2022-05-29 14:13:26.658,1,4.0,False,,False,True
0 days 02:15:45.706000,VER,1,0 days 00:01:38.151000,6.0,2.0,,,0 days 00:00:26.371000,0 days 00:00:45.570000,0 days 00:00:26.210000,0 days 02:14:33.942000,0 days 02:15:19.512000,0 days 02:15:45.722000,148.0,143.0,242.0,254.0,True,INTERMEDIATE,6.0,False,Red Bull Racing,0 days 02:14:07.555000,2022-05-29 14:15:07.576,2,4.0,False,,False,True
0 days 02:17:23.734000,VER,1,0 days 00:01:38.028000,7.0,2.0,,,0 days 00:00:26.098000,0 days 00:00:45.609000,0 days 00:00:26.321000,0 days 02:16:11.820000,0 days 02:16:57.429000,0 days 02:17:23.750000,145.0,134.0,241.0,258.0,True,INTERMEDIATE,7.0,False,Red Bull Racing,0 days 02:15:45.706000,2022-05-29 14:16:45.727,1,4.0,False,,False,True
0 days 02:19:01.449000,VER,1,0 days 00:01:37.715000,8.0,2.0,,,0 days 00:00:25.906000,0 days 00:00:45.622000,0 days 00:00:26.187000,0 days 02:17:49.656000,0 days 02:18:35.278000,0 days 02:19:01.465000,151.0,137.0,242.0,257.0,True,INTERMEDIATE,8.0,False,Red Bull Racing,0 days 02:17:23.734000,2022-05-29 14:18:23.755,1,4.0,False,,False,True
0 days 02:20:38.400000,VER,1,0 days 00:01:36.951000,9.0,2.0,,,0 days 00:00:25.430000,0 days 00:00:45.147000,0 days 00:00:26.374000,0 days 02:19:26.895000,0 days 02:20:12.042000,0 days 02:20:38.416000,162.0,127.0,242.0,257.0,True,INTERMEDIATE,9.0,False,Red Bull Racing,0 days 02:19:01.449000,2022-05-29 14:20:01.470,1,4.0,False,,False,True
0 days 02:22:15.234000,VER,1,0 days 00:01:36.834000,10.0,2.0,,,0 days 00:00:25.577000,0 days 00:00:45.204000,0 days 00:00:26.053000,0 days 02:21:03.993000,0 days 02:21:49.197000,0 days 02:22:15.250000,153.0,135.0,243.0,256.0,True,INTERMEDIATE,10.0,False,Red Bull Racing,0 days 02:20:38.400000,2022-05-29 14:21:38.421,2,4.0,False,,False,True
