Time,Status,Message
0 days 00:00:00,1,AllClear
0 days 00:01:13.199000,2,Yellow
0 days 00:02:00.652000,1,AllClear
0 days 00:33:37.550000,2,Yellow
0 days 00:33:38.896000,1,AllClear
0 days 00:33:40.221000,2,Yellow
0 days 00:33:47.489000,1,AllClear
0 days 00:33:49.537000,2,Yellow
0 days 00:34:22.787000,4,SCDeployed
0 days 00:44:30.275000,1,AllClear
0 days 01:56:15.637000,2,Yellow
