Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:07.668000,HAM,44,0 days 00:01:21.953000,1.0,1.0,,,,0 days 00:00:36.714000,0 days 00:00:20.669000,,0 days 00:33:47.062000,0 days 00:34:07.807000,169.0,190.0,256.0,272.0,False,SOFT,6.0,False,Mercedes,0 days 00:32:45.521000,2019-05-26 13:12:45.981,2,1.0,False,,False,False
0 days 00:35:24.797000,HAM,44,0 days 00:01:17.129000,2.0,1.0,,,0 days 00:00:20.352000,0 days 00:00:36.147000,0 days 00:00:20.630000,0 days 00:34:28.020000,0 days 00:35:04.167000,0 days 00:35:24.797000,190.0,190.0,257.0,274.0,True,SOFT,7.0,False,Mercedes,0 days 00:34:07.668000,2019-05-26 13:14:08.128,1,1.0,False,,False,True
0 days 00:36:41.517000,HAM,44,0 days 00:01:16.720000,3.0,1.0,,,0 days 00:00:20.135000,0 days 00:00:36.193000,0 days 00:00:20.392000,0 days 00:35:44.932000,0 days 00:36:21.125000,0 days 00:36:41.517000,197.0,190.0,256.0,274.0,True,SOFT,8.0,False,Mercedes,0 days 00:35:24.797000,2019-05-26 13:15:25.257,1,1.0,False,,False,True
0 days 00:37:57.872000,HAM,44,0 days 00:01:16.355000,4.0,1.0,,,0 days 00:00:20.100000,0 days 00:00:35.917000,0 days 00:00:20.338000,0 days 00:37:01.617000,0 days 00:37:37.534000,0 days 00:37:57.872000,192.0,189.0,256.0,275.0,True,SOFT,9.0,False,Mercedes,0 days 00:36:41.517000,2019-05-26 13:16:41.977,1,1.0,False,,False,True
0 days 00:39:14.583000,HAM,44,0 days 00:01:16.711000,5.0,1.0,,,0 days 00:00:20.097000,0 days 00:00:36.078000,0 days 00:00:20.536000,0 days 00:38:17.969000,0 days 00:38:54.047000,0 days 00:39:14.583000,207.0,187.0,256.0,275.0,False,SOFT,10.0,False,Mercedes,0 days 00:37:57.872000,2019-05-26 13:17:58.332,1,1.0,False,,False,True
0 days 00:40:31.252000,HAM,44,0 days 00:01:16.669000,6.0,1.0,,,0 days 00:00:20.129000,0 days 00:00:35.993000,0 days 00:00:20.547000,0 days 00:39:34.712000,0 days 00:40:10.705000,0 days 00:40:31.252000,198.0,193.0,256.0,275.0,False,SOFT,11.0,False,Mercedes,0 days 00:39:14.583000,2019-05-26 13:19:15.043,2,1.0,False,,False,True
0 days 00:41:47.711000,HAM,44,0 days 00:01:16.459000,7.0,1.0,,,0 days 00:00:20.097000,0 days 00:00:35.946000,0 days 00:00:20.416000,0 days 00:40:51.349000,0 days 00:41:27.295000,0 days 00:41:47.711000,200.0,190.0,256.0,273.0,False,SOFT,12.0,False,Mercedes,0 days 00:40:31.252000,2019-05-26 13:20:31.712,1,1.0,False,,False,True
0 days 00:43:04.009000,HAM,44,0 days 00:01:16.298000,8.0,1.0,,,0 days 00:00:20.128000,0 days 00:00:35.823000,0 days 00:00:20.347000,0 days 00:42:07.839000,0 days 00:42:43.662000,0 days 00:43:04.009000,,195.0,256.0,273.0,True,SOFT,13.0,False,Mercedes,0 days 00:41:47.711000,2019-05-26 13:21:48.171,1,1.0,False,,False,True
0 days 00:44:20.176000,HAM,44,0 days 00:01:16.167000,9.0,1.0,,,0 days 00:00:19.995000,0 days 00:00:35.895000,0 days 00:00:20.277000,0 days 00:43:24.004000,0 days 00:43:59.899000,0 days 00:44:20.176000,193.0,196.0,256.0,274.0,True,SOFT,14.0,False,Mercedes,0 days 00:43:04.009000,2019-05-26 13:23:04.469,2,1.0,False,,False,True
0 days 00:45:37.410000,HAM,44,0 days 00:01:17.234000,10.0,1.0,,,0 days 00:00:19.763000,0 days 00:00:36.385000,0 days 00:00:21.086000,0 days 00:44:39.939000,0 days 00:45:16.324000,0 days 00:45:37.410000,202.0,186.0,256.0,276.0,False,SOFT,15.0,False,Mercedes,0 days 00:44:20.176000,2019-05-26 13:24:20.636,2,1.0,False,,False,True
0 days 00:47:27.248000,HAM,44,0 days 00:01:49.838000,11.0,1.0,,0 days 00:47:03.699000,0 days 00:00:20.281000,0 days 00:00:50.232000,0 days 00:00:39.325000,0 days 00:45:57.691000,0 days 00:46:47.923000,0 days 00:47:27.248000,194.0,177.0,,186.0,False,SOFT,16.0,False,Mercedes,0 days 00:45:37.410000,2019-05-26 13:25:37.870,24,1.0,False,,False,False
0 days 00:49:26.591000,HAM,44,0 days 00:01:59.343000,12.0,2.0,0 days 00:47:27.966000,,0 days 00:00:29.589000,0 days 00:00:55.374000,0 days 00:00:34.380000,0 days 00:47:56.837000,0 days 00:48:52.211000,0 days 00:49:26.591000,108.0,144.0,142.0,126.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:47:27.248000,2019-05-26 13:27:27.708,4,1.0,False,,False,False
0 days 00:51:18.638000,HAM,44,0 days 00:01:52.047000,13.0,2.0,,,0 days 00:00:30.999000,0 days 00:00:51.227000,0 days 00:00:29.821000,0 days 00:49:57.590000,0 days 00:50:48.817000,0 days 00:51:18.638000,116.0,148.0,235.0,239.0,False,MEDIUM,2.0,True,Mercedes,0 days 00:49:26.591000,2019-05-26 13:29:27.051,4,1.0,False,,False,False
0 days 00:53:16.675000,HAM,44,0 days 00:01:58.037000,14.0,2.0,,,0 days 00:00:30.260000,0 days 00:01:00.292000,0 days 00:00:27.485000,0 days 00:51:48.898000,0 days 00:52:49.190000,0 days 00:53:16.675000,133.0,83.0,254.0,235.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:51:18.638000,2019-05-26 13:31:19.098,4,1.0,False,,False,False
0 days 00:54:37.832000,HAM,44,0 days 00:01:21.157000,15.0,2.0,,,0 days 00:00:21.510000,0 days 00:00:37.918000,0 days 00:00:21.729000,0 days 00:53:38.185000,0 days 00:54:16.103000,0 days 00:54:37.832000,164.0,185.0,255.0,271.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:53:16.675000,2019-05-26 13:33:17.135,2,1.0,False,,False,False
0 days 00:55:57.485000,HAM,44,0 days 00:01:19.653000,16.0,2.0,,,0 days 00:00:21.311000,0 days 00:00:36.937000,0 days 00:00:21.405000,0 days 00:54:59.143000,0 days 00:55:36.080000,0 days 00:55:57.485000,178.0,185.0,255.0,274.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:54:37.832000,2019-05-26 13:34:38.292,2,1.0,False,,False,True
