Time,Status,Message
0 days 00:13:36.667000,1,AllClear
0 days 01:25:49.895000,2,Yellow
0 days 01:25:58.557000,1,AllClear
0 days 02:17:19.828000,6,VSCDeployed
0 days 02:17:39.726000,4,SCDeployed
0 days 02:28:54.157000,1,AllClear
0 days 02:38:53.199000,2,Yellow
