Time,Status,Message
0 days 00:00:47.740000,1,AllClear
0 days 01:03:30.609000,2,Yellow
0 days 01:03:36.406000,1,AllClear
0 days 01:04:16.546000,4,SCDeployed
0 days 01:12:55.099000,1,AllClear
0 days 01:26:14.398000,2,Yellow
0 days 01:26:33.710000,1,AllClear
0 days 01:28:32.895000,6,VSCDeployed
0 days 01:29:34.785000,7,VSCEnding
0 days 01:29:49.738000,1,AllClear
0 days 02:37:07.447000,2,Yellow
0 days 02:37:32.635000,1,AllClear
