RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
16,Japan,Suzuka,FORMULA 1 LENOVO JAPANESE GRAND PRIX 2023 ,2023-09-24,Japanese Grand Prix,conventional,Practice 1,2023-09-22 11:30:00+09:00,2023-09-22 02:30:00,Practice 2,2023-09-22 15:00:00+09:00,2023-09-22 06:00:00,Practice 3,2023-09-23 11:30:00+09:00,2023-09-23 02:30:00,Qualifying,2023-09-23 15:00:00+09:00,2023-09-23 06:00:00,Race,2023-09-24 14:00:00+09:00,2023-09-24 05:00:00,True
