Time,Status,Message
0 days 00:00:00,1,AllClear
0 days 00:29:09.831000,2,Yellow
0 days 00:29:12.018000,1,AllClear
0 days 00:29:22.393000,2,Yellow
0 days 00:29:25.128000,1,AllClear
0 days 02:38:47.911000,2,Yellow
0 days 02:38:49.551000,1,AllClear
