Time,Status,Message
0 days 00:00:00,1,AllClear
0 days 00:34:07.225000,2,Yellow
0 days 00:34:50.255000,1,AllClear
0 days 01:19:15.470000,2,Yellow
0 days 01:19:24.296000,1,AllClear
