Time,Status,Message
0 days 00:07:43.184000,1,AllClear
0 days 00:34:06.948000,2,Yellow
0 days 00:34:32.789000,4,SCDeployed
0 days 00:47:13.597000,1,AllClear
0 days 01:49:53.243000,6,VSCDeployed
0 days 01:50:18.948000,7,VSCEnding
0 days 01:50:33.695000,1,AllClear
0 days 02:11:41.425000,2,Yellow
