Time,Status,Message
0 days 00:00:00,1,AllClear
0 days 00:07:17.355000,2,Yellow
0 days 00:07:35.050000,1,AllClear
0 days 00:38:34.469000,2,Yellow
0 days 00:38:48.369000,1,AllClear
0 days 00:39:43.759000,2,Yellow
0 days 00:39:47.570000,1,AllClear
0 days 01:31:42.461000,2,Yellow
0 days 01:31:58.377000,1,AllClear
