RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
13,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2021,2021-09-05,Dutch Grand Prix,conventional,Practice 1,2021-09-03 11:30:00+02:00,2021-09-03 09:30:00,Practice 2,2021-09-03 15:00:00+02:00,2021-09-03 13:00:00,Practice 3,2021-09-04 12:00:00+02:00,2021-09-04 10:00:00,Qualifying,2021-09-04 15:00:00+02:00,2021-09-04 13:00:00,Race,2021-09-05 15:00:00+02:00,2021-09-05 13:00:00,True
