Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:38.384000,VER,1,0 days 00:02:21.969000,1.0,1.0,,0 days 01:04:31.951000,,0 days 00:01:03.780000,0 days 00:00:35.284000,,0 days 01:04:03.119000,0 days 01:04:38.452000,126.0,172.0,,206.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:02:16.093000,2022-07-03 14:03:16.105,25,4.0,False,,False,False
0 days 01:57:53.941000,VER,1,,2.0,2.0,0 days 01:55:09.310000,,,0 days 00:01:09.957000,0 days 00:00:48.658000,,0 days 01:57:05.319000,0 days 01:57:53.960000,159.0,79.0,50.0,261.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:55:00.091000,2022-07-03 14:56:00.103,1,2.0,False,,False,False
0 days 02:00:24.192000,VER,1,,3.0,2.0,,,0 days 00:01:25.942000,0 days 00:00:38.543000,0 days 00:00:25.875000,0 days 01:59:19.937000,0 days 01:59:58.422000,0 days 02:00:24.244000,291.0,253.0,243.0,301.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:57:53.941000,2022-07-03 14:58:53.953,1,2.0,False,,False,False
0 days 02:01:57.999000,VER,1,0 days 00:01:33.807000,4.0,2.0,,,0 days 00:00:30.031000,0 days 00:00:38.047000,0 days 00:00:25.729000,0 days 02:00:54.242000,0 days 02:01:32.289000,0 days 02:01:58.018000,286.0,252.0,243.0,303.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 02:00:24.192000,2022-07-03 15:01:24.204,1,2.0,False,,False,True
0 days 02:03:31.488000,VER,1,0 days 00:01:33.489000,5.0,2.0,,,0 days 00:00:29.805000,0 days 00:00:38.045000,0 days 00:00:25.639000,0 days 02:02:27.823000,0 days 02:03:05.868000,0 days 02:03:31.507000,288.0,253.0,243.0,299.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 02:01:57.999000,2022-07-03 15:02:58.011,1,2.0,False,,False,True
0 days 02:05:05.027000,VER,1,0 days 00:01:33.539000,6.0,2.0,,,0 days 00:00:29.831000,0 days 00:00:38.096000,0 days 00:00:25.612000,0 days 02:04:01.338000,0 days 02:04:39.434000,0 days 02:05:05.046000,289.0,251.0,243.0,302.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 02:03:31.488000,2022-07-03 15:04:31.500,1,2.0,False,,False,True
0 days 02:06:38.789000,VER,1,0 days 00:01:33.762000,7.0,2.0,,,0 days 00:00:29.889000,0 days 00:00:38.150000,0 days 00:00:25.723000,0 days 02:05:34.935000,0 days 02:06:13.085000,0 days 02:06:38.808000,287.0,251.0,244.0,300.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:05:05.027000,2022-07-03 15:06:05.039,1,2.0,False,,False,True
0 days 02:08:12.240000,VER,1,0 days 00:01:33.451000,8.0,2.0,,,0 days 00:00:29.619000,0 days 00:00:38.302000,0 days 00:00:25.530000,0 days 02:07:08.427000,0 days 02:07:46.729000,0 days 02:08:12.259000,308.0,253.0,244.0,322.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 02:06:38.789000,2022-07-03 15:07:38.801,1,2.0,False,,False,True
0 days 02:09:45.846000,VER,1,0 days 00:01:33.606000,9.0,2.0,,,0 days 00:00:29.714000,0 days 00:00:38.352000,0 days 00:00:25.540000,0 days 02:08:41.973000,0 days 02:09:20.325000,0 days 02:09:45.865000,307.0,252.0,243.0,320.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 02:08:12.240000,2022-07-03 15:09:12.252,1,2.0,False,,False,True
0 days 02:11:19.332000,VER,1,0 days 00:01:33.486000,10.0,2.0,,,0 days 00:00:29.765000,0 days 00:00:38.324000,0 days 00:00:25.397000,0 days 02:10:15.630000,0 days 02:10:53.954000,0 days 02:11:19.351000,,253.0,243.0,318.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 02:09:45.846000,2022-07-03 15:10:45.858,1,1.0,False,,False,True
