Time,Status,Message
0 days 00:07:29.041000,2,Yellow
0 days 00:07:42.541000,4,SCDeployed
0 days 00:14:35.528000,1,AllClear
0 days 01:39:03.793000,2,Yellow
0 days 01:39:07.326000,1,AllClear
0 days 01:39:09.347000,2,Yellow
0 days 01:39:18.240000,1,AllClear
0 days 01:39:31.886000,2,Yellow
0 days 01:39:35.425000,1,AllClear
