RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
12,France,Le Castellet,FORMULA 1 LENOVO GRAND PRIX DE FRANCE 2022,2022-07-24,French Grand Prix,conventional,Practice 1,2022-07-22 14:00:00+02:00,2022-07-22 12:00:00,Practice 2,2022-07-22 17:00:00+02:00,2022-07-22 15:00:00,Practice 3,2022-07-23 13:00:00+02:00,2022-07-23 11:00:00,Qualifying,2022-07-23 16:00:00+02:00,2022-07-23 14:00:00,Race,2022-07-24 15:00:00+02:00,2022-07-24 13:00:00,True
